genre,artist_name,track_name,track_id,loudness,tempo,energy
A Capella,The Singers Unlimited,My Romance,2nSkmdpL7TMInWEgCIWDzI,-22.201,76.003,0.0401
A Capella,The Singers Unlimited,Emily,2t2owImD0FSTqL8vxsw86H,-19.459,85.813,0.0695
A Capella,Glad,O Sacred Head Now Wounded,4T0MhF3l1r8GGjVu9D68LG,-9.709,80.885,0.187
A Capella,The Singers Unlimited,Killing Me Softly with His Song,5QP9P48x0NmnLhCTRg3CYU,-14.632,89.74,0.14
A Capella,Glad,All Hail the Power of Jesus' Name,1uooaC1KFcxzYbiHpbP0hi,-9.489,143.268,0.263
A Capella,The Singers Unlimited,Both Sides Now,3zFfH4tfGuVWbjNdNUX9QI,-15.882,72.587,0.118
A Capella,Glad,When I Survey the Wondrous Cross,3HljLnSp0qLyUWo4Up4c4q,-15.03,81.598,0.124
A Capella,Glad,Blessed Be Your Name,4Rn9UJHp3SdppLr5U8HYlW,-7.662,119.976,0.559
A Capella,Glad,Be Still My Soul,7mvUfG2CvKksNSWscbLdwq,-11.938,110.479,0.0872
A Capella,The Singers Unlimited,Try to Remember,2pjmnDM1ms6mybynydunez,-19.858,90.729,0.0493
A Capella,The Singers Unlimited,Since You Asked,5Zn57fZqYlBAP6uovrEqOz,-19.158,77.112,0.0658
A Capella,Glad,Sing it A Cappella,7hSLYMzlrLdQdpgjOhmHBw,-11.754,142.402,0.326
A Capella,Glad,You Put This Love in My Heart,7zvJ5hM42ZzYILWH1kS7h6,-10.43,123.18,0.44
A Capella,Glad,"All Glory, Laud and Honor",0ENyD2LlUqIqzILaWaXN8Y,-13.997,76.832,0.185
A Capella,Glad,"My Jesus, I Love Thee",3zwoiDPjZP99NrTCOb3jYK,-16.531,129.014,0.0567
A Capella,The Singers Unlimited,Autumn in New York,2QBS34J7bb2s65qKJ7GAEZ,-17.571,140.817,0.094
A Capella,The Singers Unlimited,"Here, There and Everywhere",4K2JGJXrYVq83aoa59x7Xw,-17.343,167.661,0.0735
A Capella,The Singers Unlimited,Like Someone in Love,2XztNbkz5TrZ8PnCAgmrsY,-17.002,168.599,0.0457
A Capella,Glad,Just As I Am,5MGuzelumWnTfIqtG4whf4,-14.046,137.341,0.0817
A Capella,Glad,Crown Him With Many Crowns,2tyiDNTmznz6B2DX6Hm6Va,-12.685,93.788,0.167
A Capella,Glad,"Rejoice, The Lord is King",3USKF8rTqqU4nOF9wlsOP2,-14.499,97.848,0.186
A Capella,Glad,Sing a New Song,1FGqAy66dgRqCUNyXcaE7Y,-11.441,170.281,0.33
A Capella,The King's Singers,Sleigh Ride,37BPychMbzTDxPrXJvYNZy,-12.998,102.901,0.343
A Capella,Hyannis Sound,A Thousand Miles,5UeKh9a42GNz5Myohx4MUW,-7.568,92.703,0.506
A Capella,Hyannis Sound,Part Time Lover,65rrpuOdLUM1aXxS2GjtyY,-4.843,174.889,0.721
A Capella,The Singers Unlimited,I Don't Know Were I Stand,5iofmfsC5oJHf3f567Oiei,-20.169,78.801,0.0545
A Capella,The Swingle Singers,Walking in the Air,16Tq5k2t9XaxWAvICDscHM,-18.865,99.788,0.0728
A Capella,The Singers Unlimited,All the Things You Are,3rAyathx1VKaUel80vh1g0,-19.874,134.759,0.0622
A Capella,The Singers Unlimited,Indian Summer,3iajmwxfwsScVIHVIoyNcd,-18.478,37.861,0.129
A Capella,The Singers Unlimited,I Wish You Love,3uJJ0dZFKYDdEITXRM0Ks0,-17.48,133.002,0.134
A Capella,The Singers Unlimited,The Way We Were,6X128PGN8ZbVubV3nxqhnv,-16.809,85.845,0.137
A Capella,The Singers Unlimited,Killing Me Softly With His Song,6NmaKEfOqDJRV4Imm00YSL,-16.36,179.777,0.116
A Capella,The Singers Unlimited,Lullaby,2f91f6KPKoO6Pq2oA7qf8W,-19.452,81.993,0.073
A Capella,The Singers Unlimited,More I Can Not Wish You,4ZGh4eQlCDUuJJOx7t0EZm,-19.338,83.384,0.0498
A Capella,Glad,God so Loved the World,6apsUe4P2HprFe7QNjOJTC,-13.345,74.847,0.157
A Capella,The King's Singers,What Child Is This?,6GXmsVu84UPRYohKOGJVku,-25.28,90.377,0.0896
A Capella,The King's Singers,The Little Drummer Boy,6MsBT9RvRMuRldZpYXRGYg,-29.368,119.451,0.018
A Capella,Hyannis Sound,Faithfully,6SK51QRc3B1S7uzX8zK0Bs,-7.015,129.88,0.38
A Capella,Hyannis Sound,Long Train Runnin',0GJdTnDivBrnShR4nHa7F7,-4.906,116.913,0.769
A Capella,The Singers Unlimited,Yesterday,7v9iefVyxqhEJlOHfTdEX5,-22.447,181.714,0.0252
A Capella,The Singers Unlimited,I Don't Know Where I Stand,6NqmBUATHS25mastXwA94Y,-18.92,78.818,0.0674
A Capella,The Swingle Singers,The Christmas Song (Merry Christmas to You),01nmLTTJW6QARRi0AaaJOc,-19.158,130.014,0.34
A Capella,The Swingle Singers,Rockin' Around the Christmas Tree,39e4ZwUOqlRYkARjeppNLy,-14.521,160.139,0.279
A Capella,The Singers Unlimited,April in Paris,3Z0yXxX0Id4zFNWkVKFjFl,-17.609,123.619,0.0932
A Capella,The Singers Unlimited,Lost in the Stars,5bpGtPqFB5yVFTVWxvYY6X,-18.562,118.643,0.0628
A Capella,The Singers Unlimited,Sweet Lorraine,2tnvjsXIBmOp6n6JjFhRl7,-14.685,106.205,0.16
A Capella,The Singers Unlimited,Girl Talk,3OpR6uTPj1BLcCnbXCt2OD,-15.025,81.189,0.158
A Capella,The Swingle Singers,Santa Baby,7307wo13OdM2bjMSbqE6o2,-18.935,90.103,0.12
A Capella,The Singers Unlimited,Love Is Here to Stay,6pxf88ah1fZF0djRnbyIlI,-18.068,110.121,0.124
A Capella,Glad,Alleluia,6jQW2mv8jDLVMDhA2nyxCh,-14.629,74.767,0.165
A Capella,The King's Singers,Santa Claus Is Coming to Town,1MwYsCfqxcVBS4Ch1NIObw,-13.451,120.282,0.216
A Capella,The King's Singers,Jingle Bells,25PqkhPZtMOUOrtYkAiNf7,-22.879,79.291,0.226
A Capella,The Singers Unlimited,Anything Goes,7FPztxLwuZqwvQ9E57jbBy,-14.808,137.518,0.154
A Capella,The Singers Unlimited,Since You've Asked,0rCHbbEjDLqg8KjWA80lkY,-16.953,79.1,0.0912
A Capella,The Singers Unlimited,"One More Time, Chuck Corea",4RzHz9UAwzNwI0XYRiRDXy,-14.226,98.857,0.192
A Capella,The Singers Unlimited,Someone to Light Up My Life,632qnTWDS01aFib76c2eQA,-15.022,88.848,0.126
A Capella,The King's Singers,Winter Wonderland,2uCNIwrn03klSdovv7Cdd9,-14.464,118.111,0.165
A Capella,The King's Singers,It's Beginning to Look a Lot Like Christmas,5tW5DvpRNhYGLVvqJkMFLI,-15.172,82.055,0.185
A Capella,The King's Singers,White Christmas,4ZFhgmQDR2RIF82d8taQY2,-15.196,129.701,0.204
A Capella,The UNCG Spartones,Something's Missing (A Capella) [Bonus Track],0EuLgf70TMEQks2jeiTaaL,-6.217,130.481,0.447
A Capella,Hyannis Sound,Heart of the Matter,32UjV7hPzoktJuUKPRDkfD,-7.704,91.02,0.506
A Capella,Hyannis Sound,Use Somebody,3dAOzj0Yb3hHD6sllOKtZR,-6.999,138.067,0.524
A Capella,Hyannis Sound,Falling Slowly,1Pizfi5QnasLcV1nCfjV3l,-9.044,145.385,0.234
A Capella,Hyannis Sound,Absolutely (Story of a Girl),4cDYqCte9iuEweE5fCwtaP,-6.09,100.906,0.569
A Capella,Hyannis Sound,Carolina in My Mind,6zp8vPICDTVwRKSDW3nL3O,-9.466,75.431,0.262
A Capella,Hyannis Sound,Would You Go With Me,6iytx1yeXtNmF1vt44GIhB,-8.501,123.035,0.584
A Capella,Hyannis Sound,Clarity,3Ey7nqsbZ4f9UTzuVE6dis,-8.897,93.027,0.458
A Capella,Hyannis Sound,"Ok, It's Alright With Me",42QN694XzOivii0tWb1LTg,-6.649,151.952,0.521
A Capella,Hyannis Sound,I Still Haven't Found What I'm Looking for,5lawzyUvGAmyuvHwSfqE0j,-6.351,113.526,0.419
A Capella,Hyannis Sound,Easy,6FaboX3lY9iB4jpNWKrP3c,-7.453,128.773,0.465
A Capella,Hyannis Sound,Somewhere Only We Know,6OqO5V4PTmmcOTsTfyw2zw,-7.625,171.931,0.436
A Capella,Hyannis Sound,Last Goodbye,4BHPZNTUJ2derD2BIdPXx3,-7.151,174.323,0.593
A Capella,Hyannis Sound,Walking Away,4wCJxwpFvudAtaZGDsis3E,-8.254,172.559,0.549
A Capella,Hyannis Sound,Why Georgia,3v1jAxbIqD5bABpzT4N7aK,-9.499,97.01,0.393
A Capella,The Singers Unlimited,The Entertainer,74QVUPpEOmOZwda1m0Z6gn,-15.692,132.426,0.0549
A Capella,The Singers Unlimited,Sometimes I Feel Like a Motherless Child,00o5U4aOaTyMRW201ZWE1l,-19.249,135.653,0.046
A Capella,The Singers Unlimited,Jeanie With the Light Brown Hair,1yOyOILkA29kssOnsqfS93,-20.471,110.065,0.0427
A Capella,Tonic Sol-Fa,Cecilia,66vdxvY0MutQdyiN9OrfOG,-5.298,128.108,0.818
A Capella,Tonic Sol-Fa,Boston to Beijing,2h30Dr2zXY0iTRN362kvK8,-7.562,106.521,0.652
A Capella,Tonic Sol-Fa,29 Ways to My Back Door,7FnVDyTcox4dNOqmfPiqgc,-6.784,89.418,0.786
A Capella,The King's Singers,Straighten up and Fly Right,2EmxIHDzjRQSnuPKbfkWUi,-18.65,129.665,0.138
A Capella,The King's Singers,Beyond the Sea,4kyQBYJA3cNHqrzshP6OFD,-19.456,119.801,0.0884
A Capella,The King's Singers,The Lady Is a Tramp,1GftM8EnWmLZZ5gULB2KTz,-18.764,72.142,0.115
A Capella,The King's Singers,I've Got You Under My Skin,3BgK9eg2tEal7aXwaaPL6e,-21.115,95.665,0.067
A Capella,The King's Singers,Cheek to Cheek,4KjclfZV3ylDC5yA0Aw4cf,-21.219,124.653,0.0568
A Capella,The King's Singers,When I Fall in Love,14OT8dLWwqMdDafpMrDMsb,-20.253,172.256,0.0638
A Capella,The King's Singers,At Last,3fWcXgN5q8UQNupJau0LMP,-19.271,96.108,0.0855
A Capella,The King's Singers,Night and Day,0ieYJ8kqH8gXmB0bnw57hx,-18.014,122.185,0.0998
A Capella,The King's Singers,Cry Me a River,0xbrLsMvYqboUQgNhdP77s,-21.525,107.431,0.0525
A Capella,The King's Singers,My Funny Valentine,4RHFJC9cne1vQRq97zW3oH,-21.84,80.231,0.0499
Alternative,Joji,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,-7.199,167.788,0.65
Alternative,Joji,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,-7.458,88.964,0.479
Alternative,Joji,YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,-9.573,169.033,0.588
Alternative,Oliver Tree,Alien Boy,1gGhqfs2pDTOI30AEXMXrn,-5.169,130.107,0.599
Alternative,Joji,CAN'T GET OVER YOU (feat. Clams Casino),39oeKRgsLeynDIbWuXyA47,-8.797,129.914,0.316
Alternative,88-Keys,That's Life (feat. Mac Miller & Sia),5h0Jgt873QtgL6nJRBGfT6,-4.532,154.192,0.774
Alternative,Smash Mouth,All Star,3cfOd4CMv2snFaKAnMdnvK,-5.881,104.034,0.861
Alternative,Jhene Aiko,Triggered (freestyle),3PAptX72PPmjj1Igms0zjo,-9.5,89.484,0.411
Alternative,Gorillaz,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,-6.679,138.559,0.705
Alternative,Nirvana,Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,-4.525,116.775,0.906
Alternative,Oliver Tree,Hurt,1Xls3QHvOQ7YLB54R6BvgG,-5.863,94.004,0.782
Alternative,Red Hot Chili Peppers,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,-13.496,84.581,0.345
Alternative,Grouplove,Tongue Tied,0GO8y8jQk1PkHzS31d699N,-5.835,112.96,0.936
Alternative,Oliver Tree,Miracle Man,6VWnV3to6fZdaLQyhhLPRE,-8.175,139.982,0.46
Alternative,Summer Walker,Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,-9.481,97.022,0.432
Alternative,Joji,TEST DRIVE,1DMEzmAoQIikcL52psptQL,-8.602,75.004,0.648
Alternative,The Neighbourhood,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,-2.81,124.053,0.807
Country,Cam,My Mistake,5ICoYTFfmUKguBHpINKkGL,-5.426,97.075,0.704
Country,Kevin Fowler,That Girl,0rk6JE7ODyGWWquK4y7t1u,-3.243,74.059,0.859
Country,Roger Miller,Chug-A-Lug,3vMwtAfDNM8dDBWMvS78pn,-11.46,171.922,0.408
Country,M. Ward,Chinese Translation,7IJlk42gDKt5dfSSLwtEsp,-8.939,107.719,0.726
Country,Chris Cagle,Anywhere But Here,2JxSaSRavL82FCTCPzVmEf,-6.96,136.717,0.478
Country,Cassadee Pope,I Wish I Could Break Your Heart,4wrjIq1lskP8tZuQBEdcux,-4.169,199.895,0.846
Country,Mark Chesnutt,Too Cold At Home,5oqxLuRvQFjV4k0orrXs5d,-12.901,92.832,0.412
Country,Gary Allan,Get Off On The Pain,0DJev1kGOCzaY8Ae3oQwH0,-4.528,168.105,0.874
Country,"Hank Williams, Jr.",Old Habits,17zj9e1nYLJaKjqKuwWCht,-14.09,106.111,0.444
Country,Ryan Adams,When The Stars Go Blue,04rMpRstoJt3uvqyNGKczX,-13.299,90.018,0.201
Country,Jason Aldean,Fast,0B5U0yusM7L7pyJO6wJqTb,-5.189,132.085,0.665
Country,Adam Sanders,Sippin' on the Good Times,7n82MsJYnUxW67iFAtZdkW,-7.972,156.088,0.756
Country,Linda Ronstadt,Don't Know Much (with Aaron Neville),4x9y3JSvsjBTbm4uEnBrdT,-11.005,130.465,0.285
Country,Tommy Chayne,King of the Pines (feat. Upchurch),0tCWyBFWM4M5qhaSeyuAGo,-5.375,149.995,0.808
Country,The Reklaws,Long Live The Night,0tCsWWCdQFpDmCsTrnZO69,-5.563,126.97,0.779
Country,Pistol Annies,Sugar Daddy,0onvnJVl8K9ldJvufVgwSR,-6.032,129.26,0.87
Country,Carrie Underwood,Chaser,76vVrWGgSYz7r0rYEwU807,-4.127,119.996,0.78
Country,Colter Wall,Thinkin' on a Woman,2ZjaJHlOoxFPo1X2a96Lp3,-10.992,203.84,0.322
Country,Bobby Bare,The Winner,1gTCzUascRfdigO7PgpT6k,-10.151,129.296,0.543
Country,Chris Lane,Laps Around The Sun,6JlQE8m1L6Ys4Q8F8m3CHN,-4.396,158.085,0.784
Country,Holly Dunn,Daddy's Hands,2VPnnOGXmejtKqxGY4jg66,-9.782,76.511,0.269
Country,Brooks & Dunn,Proud of the House We Built,7dP5CWoAZlHVBzNAsSxYP1,-4.973,119.987,0.79
Country,Blake Shelton,100 Miles,6OEQZye4EZqfml03j52y2S,-5.108,106.104,0.614
Country,Miranda Lambert,Things That Break,4KjtS8Uru8s22V1U8N1cJW,-8.881,135.336,0.563
Country,Blake Shelton,Never Lovin' You,7nDprUpn7mhXfzzpv2kRZW,-6.227,78.998,0.713
Country,Sonny Bama,Lady Karma,68R5ta83kcPebZs9Ru5L6Z,-7.876,167.936,0.649
Country,America,I Need You,4Anh5Ti55P6SXG3H94QLqV,-10.428,134.099,0.472
Country,Gone West,Confetti,0ZoBxuXDe0JJ77TBfJ4iOX,-5.592,183.989,0.844
Country,Morgan Wallen,Yin Yang Girl,1jYHeWuwdAcaI7D97GTxF2,-4.939,170.048,0.904
Country,Jamey Johnson,Playing The Part,0beXxmynGqSiUP87RZsJS7,-9.621,120.32,0.633
Country,Adam Sanders,About To,2IoqZQoxTTeJYbBDFtwRBc,-6.241,88.017,0.668
Country,Morgan Wallen,Man of the South,2S1YzIHFyLxLop7XCdYrTp,-3.924,177.973,0.889
Country,Dolly Parton,Push and Pull - from the Dumplin' Original Motion Picture Soundtrack,29h1lB9PTcekp5oUvCt2Za,-6.588,127.954,0.456
Country,Anne Murray,Could I Have This Dance,7BCgPuJDZgPwOv1E4p6Cvq,-9.833,87.31,0.341
Country,Conway Twitty,It's Only Make Believe,4qyV2fTVF9mCzgrekHny1v,-11.522,83.267,0.392
Country,Merle Haggard,"Twinkle, Twinkle Lucky Star",5lxDdFXillBqYvKe9gsYT1,-14.976,81.64,0.34
Country,Gillian Welch,Everything Is Free,0H8ukN2MIW2iNvqJP1kb4O,-14.701,101.651,0.143
Country,Cal Smith,Country Bumpkin,5TQ1qGqblpxBL0dVhLda2y,-14.924,94.76,0.326
Country,Blake Shelton,The Baby,5sZ3xD192Bksbg6uBvd8Ig,-6.907,172.606,0.532
Country,Brad Paisley,You'll Never Leave Harlan Alive,1jXwAcva0xhC09Vc1hf4pF,-11.091,73.322,0.301
Country,Ryan Bingham,Pontiac,5w3vDeOzEsdKfFUWho5kCy,-3.306,148.108,0.859
Country,Cash Campbell,Don't Wanna Think About It - Acoustic,5r4SJLzxElSe1BZiaelC1g,-10.631,114.8,0.287
Country,Casey Donahew,Feels This Right,6i7dw0Z5BDEnwVYk84bQmf,-2.57,180.08,0.961
Country,Sam Hunt,Vacation - Acoustic Mixtape,74LxUpIQeJLjKWcN4iqwJY,-6.411,86.004,0.548
Country,Mitchell Tenpenny,If the Boot Fits - Acoustic,3um96T4dbTzlXhNSYBD5BB,-10.494,161.758,0.418
Country,Chris Lane,One Girl,7Izj2m8jZrREM2Cm8yxaZS,-4.328,134.939,0.743
Country,Andrew Hyatt,My Kind Of Crazy,2K1bCFWijqtbXQfjX8IKzX,-7.98,79.995,0.55
Country,Sturgill Simpson,It Ain't All Flowers,69Rgsy7NjASkqeJUwEGsv6,-9.412,152.841,0.612
Country,Travis Tritt,Can I Trust You With My Heart - 2006 Remastered Version,5AYEOk0KJcpnZrEQCAocD3,-7.483,141.584,0.479
Country,Josh Ward,Between An Old Memory & Me,7udbmm9C73JczVA53CAPC2,-7.011,75.027,0.592
Country,Luke Bryan,Like We Ain't Ever,3AF6fQUuWNKTk4nM87aHrW,-4.066,107.984,0.894
Country,"Crosby, Stills & Nash",Love the One You're With,6kXGGyEPSRS1g9Ltm70jo9,-12.9,97.163,0.489
Country,Keith Urban,Boy Gets A Truck,5K5OS3f4aBjwpbnfQ9ww1r,-7.071,117.035,0.693
Country,Dr. Hook,Cover of the Rolling Stone,3JYjHeKY0OSnkQGJGvw7P8,-13.103,142.184,0.472
Country,Tim McGraw,My Old Friend,2AbgjLSmW8l5XaaR4nQE3w,-7.662,183.998,0.819
Country,Luke Bryan,My Ol' Bronco,0vgFidbP4f2H5ktxmOuV1B,-4.279,164.038,0.897
Country,The Lacs,Make Things Right,6Xx4z4WnSkPOnuBEv6XVbu,-6.795,80.999,0.591
Country,Chase Rice,U Turn,07tWbNwnQzC4iDG5BmH0UB,-4.385,144.049,0.851
Country,Eli Young Band,Small Town Kid,2A6NzgRiZiqTFj1gVVrlis,-6.15,83.054,0.574
Country,Kip Moore,Drive Me Crazy,6Dl6DO6suOgn7sJjR8G8S1,-4.076,113.913,0.769
Country,Lee Brice,You Can't Help Who You Love,5knp3g3RflHT8ArnuknsmU,-7.627,128.126,0.616
Country,Alabama,Feels So Right,692sNw4pzbVzTtsvUGbiD1,-14.995,90.498,0.316
Country,Jelly Roll,Killin' Me,5A9VzqsC7DdNevB7EHnVA6,-5.883,130.08,0.673
Country,Justin Moore,Back That Thing Up,6eLVgH7wafOJeHPzrzigrO,-4.312,108.032,0.896
Country,Jake Owen,Keepin' It Country,4u5D3bBhlIVvnrSdNqKyER,-3.269,170.996,0.926
Country,Little Big Town,Beat Up Bible,5R7TAOPx2H0ImjCkdb4PXR,-6.931,130.121,0.434
Country,Tyler Farr,Suffer in Peace,6qkmoZlH8lYsVvcUhIOFiy,-5.581,135.842,0.509
Country,Bachman-Turner Overdrive,Let It Ride,5Gt2lQfYlwEKlBLkK9jr5k,-11.4,104.797,0.781
Country,Dead Man Winter,Destroyer,1R4hG0ZP1PBrP14eeOhdB5,-6.78,121.801,0.813
Country,Bo Phillips,Peace on Earth,4vP2D3dWBJsuufu7i1OSgy,-6.898,155.951,0.499
Country,Chris Janson,Redneck Life,7airkEETmcJexnUXg8BrTD,-4.391,170.029,0.961
Country,Jim James,Here In Spirit,5GE8FTL15kS123apRK7vD4,-5.945,80.038,0.556
Country,Stephanie Quayle,If I Was a Cowboy,3Ys7dWbSN5UXzhl9d24VL6,-4.854,99.996,0.609
Country,Kip Moore,Reckless (Still Growin' Up),03XCbxTcOKkjVZJE6Q4bN1,-5.925,157.916,0.766
Country,Trace Adkins,Jesus and Jones,3wQjHSfCaPyPatvz9sn4w4,-5.281,138.087,0.839
Country,Vern Gosdin,Set 'Em Up Joe,3NK1S43wIXbYhWHCjQOrnM,-12.526,120.049,0.401
Country,Kelsea Ballerini,Machine Heart,19WNVv6GaJMI19Qka6RfEJ,-5.814,115.003,0.625
Country,LeAnn Rimes,One Way Ticket (Because I Can),0meAc2H0tC5tOTd6MDe0cI,-7.28,119.93,0.778
Country,Montgomery Gentry,Where I Come From (Remix) [feat. Colt Ford & The Lacs],2zHJJWW1meLvMfv5qQLB9j,-5.619,104.987,0.75
Country,Josh Abbott Band,Kinda Missing You,6XJzVwnwrTAjT1KKjktto5,-4.401,96.543,0.877
Country,Demun Jones,World Went to Waste,3OdLbGJW9AO86SgkTWTgi3,-6.168,105,0.64
Country,Fred Eaglesmith,Trucker Speed,4ew7DSQBzRemqkCoZ4NHTJ,-13.8,130.216,0.11
Country,Dwight Yoakam,"Guitars, Cadillacs - Remastered",5F8BJJ9YUm8aulJcxFdVcN,-3.822,172.324,0.911
Country,Alabama,40 Hour Week (For A Livin'),4OpB5ExXiVjj1f3gMfTw4u,-14.644,85.213,0.44
Country,Tyler Farr,"Chicks, Trucks, and Beer - feat. Colt Ford",6UP1XUjfh31BTPeSBh7C0l,-5.508,109.018,0.915
Country,Darius Rucker,Twenty Something,4qZYuEa6nDveq3X0hBqcu8,-6.457,84.767,0.616
Country,Zac Brown Band,The Wind - Greatest Hits Version,6vZ7leJdb4Gm9aWcjMNqnM,-4.114,136.075,0.948
Country,Tanya Tucker,Love Me Like You Used To,6R0J27NoJN6ljro9L3Bmx7,-13.853,89.186,0.226
Country,Kristian Bush,Trailer Hitch,02H8JYd2hItFqfppgu5efp,-4.162,93.022,0.86
Country,Aaron Lewis,Stuck In These Shoes,518FVojPSjolezdZOnrgEO,-6.885,112,0.405
Country,Turnpike Troubadours,The Winding Stair Mountain Blues,3bdHG1YWgZ6bjMbM373vyu,-5.302,123.951,0.917
Country,Sunny Sweeney,From A Table Away,6WTJj7qXOh0XonzXAHUqGG,-4.34,110.027,0.805
Country,George Jones,Golden Ring,5HywRUoXNfWpiR1dAwoZip,-12.32,83.194,0.52
Country,King Calaway,Rivers,4VjYCU2dAUNtCDyjDz87F6,-6.337,105.952,0.645
Country,Todd Rundgren,I Saw the Light,0B1zVsLqmV9ibIFdNS5tGs,-8.29,119.884,0.833
Country,Clint Black,Put Yourself In My Shoes,2mqsQP9IIDbMIt6FGFkAEA,-11.088,104.647,0.41
Country,Phil Vassar,In a Real Love,3u8m4E4pJn43otDkw2wXBs,-5.2,90.907,0.797
Country,Willie Nelson,Hello Walls,275SxfFiepqWJeKXvNlGKq,-12.003,101.906,0.271
Country,Craig Morgan,More Trucks Than Cars,6OxPxIrGaGCYJQxaKSaA4U,-4.2,168.076,0.904
Country,Lorrie Morgan,Except for Monday,7JtjHUIuLcPaEKZiUBXPC6,-12.043,170.134,0.596
Country,A Thousand Horses,My Time's Comin',16zol4GvHyTER5irYODUk0,-4.952,171.795,0.835
Country,David Allan Coe,Roll On 18 Wheeler,4Drb6zJxOOtLthoxeSFUHx,-11.275,136.132,0.46
Country,Turnpike Troubadours,Come as You Are,2HQhhTbfAYrk29QAcDBPBn,-7.734,118.259,0.366
Country,Cole Swindell,Get Me Some of That,4Umsx2T1LJHsCXRQAgmSdH,-5.871,171.987,0.753
Country,Upchurch,Welcome to the Country,4dx6gZ7I9vozBWoRn1eeo6,-6.528,153.989,0.694
Country,Jimmie Allen,Warrior,51MEYLYoW3V4SsanQaP5d2,-6.568,151.987,0.634
Country,Chris Smither,Cave Man,7Ev2BC5iwtLVqOFEOxkaWg,-10.557,84.459,0.329
Country,Dylan Scott,Thinking Out Loud,6P2Mw3g7PWtQNDsuKOUH8J,-11.92,73.262,0.368
Country,Haley & Michaels,All Out,5zvRf0L8Fdb457kkcA8mtj,-6.293,99.969,0.866
Country,Kenny Chesney,Beer Can Chicken,3X67nUl5Nei420ZEz8cFAu,-4.61,164.03,0.871
Country,Thomas Rhett,Front Porch Junkies - Remix,5eVrUFXI6AxgrqdnC7BxQ8,-3.289,162.05,0.938
Country,Nick Wayne,If You Ever Wanna,4vXtSl7omsYgTRANnIudOS,-7.605,164.065,0.717
Country,Big & Rich,Lost in This Moment,748rZYcQXXsifMpQ2LYLTv,-7.363,147.751,0.574
Country,The Stixxx,Simple Man,4slATt90XVfbVg3zxVSxzO,-8.296,150.1,0.721
Country,Phil Vassar,Second Avenue,2xB9z6fbP8d8fbw6c9T6KU,-3.598,88.046,0.887
Country,Blackfoot,Highway Song,0R5nPSbAqQoNjKBByWnN95,-6.885,127.102,0.819
Country,Martina McBride,Anyway,6IVjlFGclF83Y3A5WSnDSt,-6.756,137.016,0.521
Country,The Avett Brothers,The Ballad of Love and Hate,49YQ9Mq8CKelQsmjdNiICu,-11.727,156.109,0.22
Country,Big Smo,Bumpy Road,4AVGNAuDKWYpdFKavRF8pB,-6.565,97.01,0.741
Country,Buck Owens,"Rednecks, White Socks And Blue Ribbon Beer",4trOJ3Js1Pi68afp3Uj5Bm,-6.96,82.896,0.443
Country,Toby Keith,Call a Marine,1hz0VXAmd1gi8VOyDLaGCC,-6.74,103.025,0.71
Country,Terri Clark,I Just Wanna Be Mad,3BcCqaxGznRqmB1BIerea2,-4.464,100.016,0.897
Country,John Prine,Pretty Good,3w5YryukHLwgjlYMP3M2le,-14.154,129.943,0.455
Country,Kenny Chesney,Flora-Bama - Live,6wD1FUZgUk1f6UVhfAQuTM,-4.956,167.99,0.956
Country,Whiskey Myers,Mud,1cbAxnTZKd6GJwV9bTdIvl,-6.528,149.017,0.797
Country,Upchurch,Tennessee Dreamin,2vDfGmj1miRaaTD25N31bR,-8.138,140.067,0.695
Country,Upchurch,King of Dixie,17h2obBWaYI5UaRMtwnazd,-11.053,161.957,0.846
Country,David Frizzell,I'm Gonna Hire A Wino To Decorate Our Home,7uibDEY8qNGyL3NXfkAaQc,-12.385,80.905,0.472
Country,John Michael Montgomery,I Love the Way You Love Me,4R9PIIpMfWs7ugMeDIdwMK,-10.638,162.04,0.328
Country,Alabama,The Cheap Seats,2bQ6JedH8i3lrYLD0Zw57k,-12.983,140.616,0.598
Country,Upchurch,Show Off,3He9DNEEXEdp3HUwWm7m3j,-8.13,151.935,0.691
Country,Clint Black,Desperado - (Live),64wIcMPOnEyBuxSTOU3KUj,-11.334,115.084,0.313
Country,Catherine McGrath,Don't Let Me Forget (feat. Hunter Hayes),7qQ1MoFAdKU8fsHETXQK4R,-6.038,86.062,0.623
Country,Nick Lowe,Cruel To Be Kind,1zRtXT8ZMjathcwVY7CSQb,-13.246,131.154,0.569
Country,Jelly Roll,Be That Way,4mN9kmasHST2unDEhRfNm5,-6.457,143.948,0.67
Country,Kenny Chesney,Old Blue Chair,37aEhg7uQhRjIzpyU6PXQP,-10.662,131.054,0.311
Country,Chris Young,Woke Up Like This,3bauoOPAu0bY8XKqNpwDI8,-5.86,143.985,0.768
Country,Tenille Arts,Cold Feet,5y2KmB9m8alVWvoSrocKSW,-7.115,145.747,0.358
Country,The Lacs,Drink Too Much,6hL2cG1RWsClIUKVBa7LuW,-5.999,94.976,0.699
